game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,event_successful,x_coord,y_coord,event_type,player_name_2,x_coord_2,y_coord_2,event_detail_1,event_detail_2,event_detail_3,frame_id,frame_id_2,time_to_shot,time_to_goal,Player_1_num,Player_2_num,player_diff,away_angle_1,away_goalie_1,away_jersey_number_1,away_team_name_1,away_vel_x_1,away_vel_y_1,away_x_ft_1,away_y_ft_1,away_angle_2,away_goalie_2,away_jersey_number_2,away_team_name_2,away_vel_x_2,away_vel_y_2,away_x_ft_2,away_y_ft_2,away_angle_3,away_goalie_3,away_jersey_number_3,away_team_name_3,away_vel_x_3,away_vel_y_3,away_x_ft_3,away_y_ft_3,away_angle_4,away_goalie_4,away_jersey_number_4,away_team_name_4,away_vel_x_4,away_vel_y_4,away_x_ft_4,away_y_ft_4,away_angle_5,away_goalie_5,away_jersey_number_5,away_team_name_5,away_vel_x_5,away_vel_y_5,away_x_ft_5,away_y_ft_5,away_angle_6,away_goalie_6,away_jersey_number_6,away_team_name_6,away_vel_x_6,away_vel_y_6,away_x_ft_6,away_y_ft_6,home_angle_1,home_goalie_1,home_jersey_number_1,home_team_name_1,home_vel_x_1,home_vel_y_1,home_x_ft_1,home_y_ft_1,home_angle_2,home_goalie_2,home_jersey_number_2,home_team_name_2,home_vel_x_2,home_vel_y_2,home_x_ft_2,home_y_ft_2,home_angle_3,home_goalie_3,home_jersey_number_3,home_team_name_3,home_vel_x_3,home_vel_y_3,home_x_ft_3,home_y_ft_3,home_angle_4,home_goalie_4,home_jersey_number_4,home_team_name_4,home_vel_x_4,home_vel_y_4,home_x_ft_4,home_y_ft_4,home_angle_5,home_goalie_5,home_jersey_number_5,home_team_name_5,home_vel_x_5,home_vel_y_5,home_x_ft_5,home_y_ft_5,home_angle_6,home_goalie_6,home_jersey_number_6,home_team_name_6,home_vel_x_6,home_vel_y_6,home_x_ft_6,home_y_ft_6,home_x_ft_1.1,home_x_ft_2.1,home_x_ft_3.1,home_x_ft_4.1,home_x_ft_5.1,home_x_ft_6.1,away_x_ft_1.1,away_x_ft_2.1,away_x_ft_3.1,away_x_ft_4.1,away_x_ft_5.1,away_x_ft_6.1,home_y_ft_1.1,home_y_ft_2.1,home_y_ft_3.1,home_y_ft_4.1,home_y_ft_5.1,home_y_ft_6.1,away_y_ft_1.1,away_y_ft_2.1,away_y_ft_3.1,away_y_ft_4.1,away_y_ft_5.1,away_y_ft_6.1,home_vel_x_1.1,home_vel_x_2.1,home_vel_x_3.1,home_vel_x_4.1,home_vel_x_5.1,home_vel_x_6.1,away_vel_x_1.1,away_vel_x_2.1,away_vel_x_3.1,away_vel_x_4.1,away_vel_x_5.1,away_vel_x_6.1,home_vel_y_1.1,home_vel_y_2.1,home_vel_y_3.1,home_vel_y_4.1,home_vel_y_5.1,home_vel_y_6.1,away_vel_y_1.1,away_vel_y_2.1,away_vel_y_3.1,away_vel_y_4.1,away_vel_y_5.1,away_vel_y_6.1,off_1,off_2,off_3,off_4,off_5,off_6,off_7,off_8,off_9,off_10,off_11,off_12,puck,goalie,Home_Plate_Control,Rink_Control,Max_Success,Max_Best,Max_Exp,Passer_Value,Max_Player_Success,Max_Player_Best,Max_Player_Exp,Max_Player_Success_X,Max_Player_Success_Y,Max_Player_Best_X,Max_Player_Best_Y,Max_Player_Exp_X,Max_Player_Exp_Y,Mean_Player_Success,Mean_Player_Best,Mean_Player_Exp,best_distance_to_net,max_distance_to_net,best_in_box,best_in_skinny,best_in_lower_triangle,best_in_upper_triangle,best_in_plate,max_in_box,max_in_skinny,max_in_lower_triangle,max_in_upper_triangle,max_in_plate,high_danger_unblocked,assumed_danger_states_old,unblocked_danger_available_combo,assumed_danger_states_new,event_1_in_skinny,event_1_in_box,event_1_in_upper,event_1_in_lower,event_1_in_plate,unblocked_danger_available_1,event_2_in_skinny,event_2_in_box,event_2_in_upper,event_2_in_lower,event_2_in_plate,unblocked_danger_available_2,distance_to_sog_1.1_1,distance_to_sog_1.1_2,distance_to_sog_2.1_1,distance_to_sog_2.1_2,distance_to_sog_3.1_1,distance_to_sog_3.1_2,distance_to_sog_4.1_1,distance_to_sog_4.1_2,distance_to_sog_5.1_1,distance_to_sog_5.1_2,distance_to_sog_6.1_1,distance_to_sog_6.1_2,distance_to_sog_1.2_1,distance_to_sog_1.2_2,distance_to_sog_2.2_1,distance_to_sog_2.2_2,distance_to_sog_3.2_1,distance_to_sog_3.2_2,distance_to_sog_4.2_1,distance_to_sog_4.2_2,distance_to_sog_5.2_1,distance_to_sog_5.2_2,distance_to_sog_6.2_1,distance_to_sog_6.2_2,distance_to_net,distance_to_net_2,angle_to_attacking_net,angle_to_attacking_net_2
16/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Switzerland,home,2,1321,5 on 4,1,0,Jenni Hiirikoski,Shot,FALSE,59,47,Slapshot,NA,NA,NA,On Net,TRUE,TRUE,4119,NA,0,Inf,6,NA,0,0.865048793,FALSE,14,Switzerland,4.5201246,-5.3043057,44.64703926,43.5661656,2.67019709,FALSE,16,Switzerland,-3.0930429,-1.5765945,16.78688829,43.90415431,2.811275322,FALSE,71,Switzerland,-3.0235275,-1.0367055,31.02924409,42.03097053,2.618611616,FALSE,17,Switzerland,-8.0851518,-4.6613076,26.87398113,52.94530057,2.317284666,TRUE,20,Switzerland,-1.5484752,-1.6739214,12.49554187,43.92138832,NA,NA,NA,NA,NA,NA,NA,NA,2.370906965,FALSE,77,Finland,-7.4130075,-7.1980275,15.51828813,43.3968676,2.865313229,FALSE,33,Finland,-7.8307764,-2.2202631,36.55485468,21.7745762,2.639271206,FALSE,6,Finland,-4.8374565,-2.6573145,59.88587526,42.74457554,3.07264489,FALSE,16,Finland,-8.6471544,-0.5971485,27.0602594,50.45741451,-2.908296872,FALSE,40,Finland,-7.5775644,1.8006,36.87205878,61.84741561,NA,NA,NA,NA,NA,NA,NA,NA,15.51828813,36.55485468,59.88587526,27.0602594,36.87205878,NA,44.64703926,16.78688829,31.02924409,26.87398113,12.49554187,NA,43.3968676,21.7745762,42.74457554,50.45741451,61.84741561,NA,43.5661656,43.90415431,42.03097053,52.94530057,43.92138832,NA,-7.4130075,-7.8307764,-4.8374565,-8.6471544,-7.5775644,NA,4.5201246,-3.0930429,-3.0235275,-8.0851518,-1.5484752,NA,-7.1980275,-2.2202631,-2.6573145,-0.5971485,1.8006,NA,-5.3043057,-1.5765945,-1.0367055,-4.6613076,-1.6739214,NA,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,3,5,-0.360450955,0.210391283,0.636546548,0.027257171,0.04631011,0.129195291,0.405813955,0.009195239,0.045369214,28.72407828,19.5543131,28.72407828,19.5543131,28.72407828,19.5543131,0.183818327,0.002298816,0.006405263,119.3370427,119.3370427,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,29.8878624,NA,6.924896738,NA,14.34691128,NA,19.05531722,NA,10.34950471,NA,NA,NA,0.902083205,NA,28.67215116,NA,14.31712996,NA,19.47300329,NA,5000,5000,NA,NA,48.21047604,NA,95.35582504,NA
16/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Switzerland,home,2,1316,5 on 4,1,0,Jenni Hiirikoski,Puck Recovery,TRUE,52,82,NA,NA,NA,NA,NA,NA,NA,4796,NA,5,Inf,6,NA,-1,-0.321750554,TRUE,20,Switzerland,4.5,1.5,13.5,44.5,-1.163540448,FALSE,14,Switzerland,4.2307695,9.8076921,40.18589744,72.19230769,0.729899631,FALSE,16,Switzerland,3.8513514,-3.4459458,18.39189189,49.42567568,0.805803523,FALSE,17,Switzerland,3.0508473,-3.17796612,11.97033898,76.22881356,0.122195151,FALSE,71,Switzerland,9.7159089,-1.1931816,31.71022727,39.73295455,NA,NA,NA,NA,NA,NA,NA,NA,1.58345387,FALSE,16,Finland,-0.1041666,-8.2291668,32.5,43.5,0.588002767,FALSE,77,Finland,0.16917294,-0.112782,9.567669173,74.95488722,-0.103081609,FALSE,40,Finland,10.875,1.125,24.7125,77.2375,3.141592654,FALSE,6,Finland,-3.75,0,50.625,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,9.567669173,24.7125,50.625,NA,NA,13.5,40.18589744,18.39189189,11.97033898,31.71022727,NA,43.5,74.95488722,77.2375,81,NA,NA,44.5,72.19230769,49.42567568,76.22881356,39.73295455,NA,-0.1041666,0.16917294,10.875,-3.75,NA,NA,4.5,4.2307695,3.8513514,3.0508473,9.7159089,NA,-8.2291668,-0.112782,1.125,0,NA,NA,1.5,9.8076921,-3.4459458,-3.17796612,-1.1931816,NA,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,4,1,-0.921952788,-0.204055633,0.377554436,0.003432272,0.003730084,0.009765831,0.34215706,0.001308158,0.00367969,9.736842113,74.84210522,35.5875,78.3625,35.5875,78.3625,0.228514223,0.000845726,0.00197882,147.18263,147.18263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.75041603,NA,68.08903917,NA,58.76607364,NA,42.71544974,NA,NA,NA,NA,NA,5000,5000,44.12238066,NA,44.02177398,NA,67.24260147,NA,27.70556146,NA,NA,NA,56.93197695,NA,133.9325003,NA
16/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Switzerland,home,2,1316,5 on 4,1,0,Jenni Hiirikoski,Play,TRUE,52,82,Indirect,Noora Tulus,35,82,NA,NA,NA,4800,4818,5,Inf,6,40,-1,-0.982794283,TRUE,20,Switzerland,0.0824175,0.1236264,13.51098901,44.51648352,-1.163540485,FALSE,14,Switzerland,4.2307692,9.8076924,40.75,73.5,0.729899631,FALSE,16,Switzerland,3.8513514,-3.4459458,18.90540541,48.96621622,0.805803518,FALSE,17,Switzerland,3.0508473,-3.17796609,12.37711864,75.80508475,0.122195147,FALSE,71,Switzerland,9.7159092,-1.1931816,33.00568182,39.57386364,NA,NA,NA,NA,NA,NA,NA,NA,2.723368324,FALSE,16,Finland,-5.4729729,-2.4324324,31.77027027,43.17567568,0.588002767,FALSE,77,Finland,0.16917294,-0.112782,9.590225564,74.93984962,-0.103081609,FALSE,40,Finland,10.875,1.125,26.1625,77.3875,3.141592654,FALSE,6,Finland,-3.75,0,50.125,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.77027027,9.590225564,26.1625,50.125,NA,NA,13.51098901,40.75,18.90540541,12.37711864,33.00568182,NA,43.17567568,74.93984962,77.3875,81,NA,NA,44.51648352,73.5,48.96621622,75.80508475,39.57386364,NA,-5.4729729,0.16917294,10.875,-3.75,NA,NA,0.0824175,4.2307692,3.8513514,3.0508473,9.7159092,NA,-2.4324324,-0.112782,1.125,0,NA,NA,0.1236264,9.8076924,-3.4459458,-3.17796609,-1.1931816,NA,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,4,1,-0.856340577,-0.208126103,0.352134743,0.003309687,0.003435873,0.009158935,0.332426116,0.001372663,0.003382194,9.759398504,74.82706762,37.0375,78.5125,37.0375,78.5125,0.235803114,0.00082879,-0.001378062,148.4912929,148.4912929,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0509169,33.06937343,68.06236177,71.732766,57.82591658,65.21924151,43.07552857,55.86376474,NA,NA,NA,NA,5000,5000,44.62342845,54.32221042,43.33318551,44.69827734,66.6556685,71.02508664,26.66225099,29.34970667,NA,NA,56.93197695,46.21958459,133.9325003,148.7173463
16/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Switzerland,home,2,1311,5 on 4,1,0,Noora Tulus,Shot,FALSE,37,59,Wristshot,NA,NA,NA,Blocked,TRUE,FALSE,4941,NA,0,Inf,40,NA,-2,-0.982794283,TRUE,20,Switzerland,0.0824175,0.1236264,13.89835165,45.09752747,2.062214594,FALSE,14,Switzerland,-2.5675677,-4.7972973,37.37162162,45.38513514,1.405647649,FALSE,16,Switzerland,0.1530612,-0.9183672,23.3877551,44.42346939,1.414194469,FALSE,17,Switzerland,0.6249999,-3.9583332,27.33333333,53.63888889,1.61243891,FALSE,71,Switzerland,-0.4166667,-9.9999999,35.875,36.25,NA,NA,NA,NA,NA,NA,NA,NA,2.944197135,FALSE,16,Finland,-2.8301886,-0.5660376,28.98113208,46.89622642,1.387685495,FALSE,77,Finland,1.9230771,-10.3846155,11.78846154,66.19230769,2.240435286,FALSE,40,Finland,-6.5769231,-8.3076921,35.12692308,62.10769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.98113208,11.78846154,35.12692308,NA,NA,NA,13.89835165,37.37162162,23.3877551,27.33333333,35.875,NA,46.89622642,66.19230769,62.10769231,NA,NA,NA,45.09752747,45.38513514,44.42346939,53.63888889,36.25,NA,-2.8301886,1.9230771,-6.5769231,NA,NA,NA,0.0824175,-2.5675677,0.1530612,0.6249999,-0.4166667,NA,-0.5660376,-10.3846155,-8.3076921,NA,NA,NA,0.1236264,-4.7972973,-0.9183672,-3.9583332,-9.9999999,NA,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,3,1,-0.605049269,-0.20455528,0.575200423,0.008991493,0.055520088,-0.272221429,0.336663758,0.007963413,0.029531062,13.71153864,55.80769219,13.71153864,55.80769219,13.71153864,55.80769219,0.194355032,0.003987163,0.005874045,116.8937923,116.8937923,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,30.64845332,NA,55.50404281,NA,33.61005636,NA,NA,NA,NA,NA,NA,NA,5000,5000,22.75443652,NA,34.04614241,NA,35.65262163,NA,19.12324951,NA,NA,NA,30.79366818,NA,122.3998402,NA
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,3,1019,5 on 4,0,1,Nicole Vallario,Play,TRUE,10,18,Indirect,Rahel Enzler,10,11,NA,NA,NA,271,295,21,21,16,21,-1,-2.68415254,FALSE,16,Switzerland,-8.160213,4.0169835,10.17354219,24.23553234,1.368757149,FALSE,21,Switzerland,1.4994015,-7.3200852,4.75862825,22.63940771,1.651726469,FALSE,26,Switzerland,-1.1380071,-14.0308845,25.04124398,22.83600212,-0.114824975,FALSE,14,Switzerland,4.420668,0.5098458,59.01826722,55.95393829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.570796327,TRUE,36,Finland,0,1.2206538,12.98060982,42.52073361,-2.693441747,FALSE,6,Finland,-4.5415041,2.1834486,15.70805425,36.69403537,2.345666649,FALSE,88,Finland,-5.1345726,-5.2438389,11.62914319,28.93436247,-0.008178538,FALSE,77,Finland,9.9563493,0.0814302,33.94573805,39.01987206,-2.800263081,FALSE,33,Finland,-9.861375,3.503091,31.38899875,29.3430486,NA,NA,NA,NA,NA,NA,NA,NA,12.98060982,15.70805425,11.62914319,33.94573805,31.38899875,NA,10.17354219,4.75862825,25.04124398,59.01826722,NA,NA,42.52073361,36.69403537,28.93436247,39.01987206,29.3430486,NA,24.23553234,22.63940771,22.83600212,55.95393829,NA,NA,0,-4.5415041,-5.1345726,9.9563493,-9.861375,NA,-8.160213,1.4994015,-1.1380071,4.420668,NA,NA,1.2206538,2.1834486,-5.2438389,0.0814302,3.503091,NA,4.0169835,-7.3200852,-14.0308845,0.5098458,NA,NA,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,7,1,-0.853833614,0.050456589,0.62198592,0.011060126,0.037616683,0.04108223,0.579806649,0.011019552,0.020637375,23.90323688,8.80511762,63.43893522,56.46378409,23.90323688,8.80511762,0.30315276,0.004336703,0.008387366,162.5601055,113.2460639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,5000,26.76529833,26.53120748,19.17842872,18.90486581,28.34542409,28.27719049,18.78092112,18.68636501,NA,NA,14.54287063,14.25458794,13.16890691,12.83108247,12.53816463,12.38400955,44.24288492,44.40717748,NA,NA,NA,NA,24.52039967,31.51586902,-2.337305859,-1.818302964
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,3,1016,5 on 4,0,1,Rahel Enzler,Play,FALSE,22,4,Direct,Dominique Ruegg,61,2,NA,NA,NA,348,NA,18,18,21,26,0,-0.37126307,FALSE,16,Switzerland,15.6989049,6.1118499,4.71799684,24.33921394,0.005900484,FALSE,21,Switzerland,15.7205121,-0.0927597,26.67948614,11.28711698,0.342955164,FALSE,26,Switzerland,6.5363076,-2.3338887,47.70791065,10.53402101,-0.65859456,FALSE,14,Switzerland,4.4824806,3.4687917,70.78253643,57.68524869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.212449878,FALSE,6,Finland,4.4397699,0.9576804,14.35373819,36.09726628,-0.356792123,FALSE,88,Finland,13.349313,4.9758882,22.01589333,19.50257187,0.246077379,FALSE,77,Finland,3.771879,-0.9473742,35.4802404,40.56854218,1.789005007,FALSE,33,Finland,-2.0184831,-9.102957,36.44165791,17.1007048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.35373819,22.01589333,35.4802404,36.44165791,NA,NA,4.71799684,26.67948614,47.70791065,70.78253643,NA,NA,36.09726628,19.50257187,40.56854218,17.1007048,NA,NA,24.33921394,11.28711698,10.53402101,57.68524869,NA,NA,4.4397699,13.349313,3.771879,-2.0184831,NA,NA,15.6989049,15.7205121,6.5363076,4.4824806,NA,NA,0.9576804,4.9758882,-0.9473742,-9.102957,NA,NA,6.1118499,-0.0927597,-2.3338887,3.4687917,NA,NA,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,8,NA,-0.809876116,0.10359228,0.35754576,0.01134136,0.031308365,0.002856102,0.321799729,0.006260361,0.004887396,54.24421825,8.20013231,75.26501703,61.15404039,75.26501703,61.15404039,0.170644907,0.002437189,-0.001741209,175.2792414,175.2792414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.39924976,6.074678316,2.548009581,10.56575578,26.50238513,13.15628169,4.201619191,0.867802562,NA,NA,NA,NA,2.446459124,20.96303864,4.070159559,12.11283219,0.98267313,3.753581941,52.65879492,51.36204799,NA,NA,NA,NA,40.04060439,64.34477446,15.9453959,50.99252745
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,3,1010,4 on 5,1,0,Evelina Raselli,Zone Entry,FALSE,74,81,Carried,Jenni Hiirikoski,NA,NA,NA,NA,NA,530,NA,12,12,14,6,0,-2.933256558,FALSE,21,Switzerland,-25.080132,5.3020293,76.41876115,51.61465006,2.660691762,FALSE,26,Switzerland,-25.395975,-13.2505137,81.50248814,22.91612808,2.980000282,FALSE,14,Switzerland,-25.206228,-4.1089611,74.33667113,73.03513928,-2.524422863,FALSE,16,Switzerland,-12.7346742,9.0370971,77.09894902,30.5411063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03367053,FALSE,77,Finland,-25.9768908,2.8144164,81.90201919,62.76045198,3.111384369,FALSE,16,Finland,-19.9123209,-0.6017001,76.09776774,27.36268614,-2.879159722,FALSE,6,Finland,-19.9924116,5.3705283,56.43356831,56.58355666,-3.070788577,FALSE,15,Finland,-23.9473554,1.6984095,65.25325974,34.21425871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.90201919,76.09776774,56.43356831,65.25325974,NA,NA,76.41876115,81.50248814,74.33667113,77.09894902,NA,NA,62.76045198,27.36268614,56.58355666,34.21425871,NA,NA,51.61465006,22.91612808,73.03513928,30.5411063,NA,NA,-25.9768908,-19.9123209,-19.9924116,-23.9473554,NA,NA,-25.080132,-25.395975,-25.206228,-12.7346742,NA,NA,2.8144164,-0.6017001,5.3705283,1.6984095,NA,NA,5.3020293,-13.2505137,-4.1089611,9.0370971,NA,NA,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,9,NA,-0.978046954,0.040992849,0.377134365,0.008714094,0.017632317,0.012093948,0.325830836,0.007382346,0.012785438,56.10651314,9.66561438,64.36427482,39.5782034,56.10651314,9.66561438,0.311990626,0.005440618,0.009968235,158.3888726,145.4280725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63053901,NA,20.13604202,NA,11.88028533,NA,7.309867769,NA,NA,NA,NA,NA,7.763753052,NA,27.0664495,NA,5.182570845,NA,19.3329446,NA,NA,NA,NA,NA,73.83258088,NA,121.4295656,NA
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,3,1010,5 on 4,0,1,Evelina Raselli,Play,FALSE,57,80,Indirect,Dominique Ruegg,21,15,NA,NA,NA,545,NA,12,12,14,26,-2,-3.036090352,FALSE,21,Switzerland,-22.3184373,2.3634219,65.34322088,53.84212585,-3.028974112,FALSE,14,Switzerland,-17.7484422,2.007297,64.72301471,72.61889409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.139261443,FALSE,77,Finland,-19.0040382,-0.0443025,71.17584381,62.89378149,-2.879977791,FALSE,16,Finland,-22.7679693,6.0961563,68.86920439,30.58244133,-2.252844748,FALSE,6,Finland,-9.0318147,11.1221718,50.85189594,62.29749647,-2.207139974,FALSE,15,Finland,-12.3642921,16.7339205,57.41139492,39.66947245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.17584381,68.86920439,50.85189594,57.41139492,NA,NA,65.34322088,64.72301471,NA,NA,NA,NA,62.89378149,30.58244133,62.29749647,39.66947245,NA,NA,53.84212585,72.61889409,NA,NA,NA,NA,-19.0040382,-22.7679693,-9.0318147,-12.3642921,NA,NA,-22.3184373,-17.7484422,NA,NA,NA,NA,-0.0443025,6.0961563,11.1221718,16.7339205,NA,NA,2.3634219,2.007297,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,8,NA,-0.753935012,-0.290878086,0.25640179,0.008318368,0.008389325,-0.010373371,0.21703121,0.001833408,0.000521243,43.02478358,56.20554775,43.02478358,56.20554775,43.02478358,56.20554775,0.21703121,0.001833408,0.000521243,143.4907909,143.4907909,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.56349355,58.56920526,8.064929613,27.41494226,25.93945411,51.06325233,6.557549796,32.03924744,NA,NA,NA,NA,9.364872258,48.0692604,21.7098804,65.50359255,NA,NA,NA,NA,NA,NA,NA,NA,59.34854674,29.26174978,129.1875176,19.98310652
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,3,1003,5 on 4,0,1,Sinja Leemann,Puck Recovery,TRUE,72,80,NA,NA,NA,NA,NA,NA,NA,740,NA,5,5,22,NA,1,3.03414273,FALSE,14,Switzerland,-5.1508713,-0.5556006,60.90746921,75.81978338,0.254019503,FALSE,26,Switzerland,10.211712,-2.6512455,17.92016785,27.45856721,-0.036055696,FALSE,16,Switzerland,3.8784405,0.1399005,37.85992386,26.35232513,0.768575818,FALSE,22,Switzerland,1.5618228,-1.5101403,73.81186414,73.89961241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.816832857,FALSE,16,Finland,2.1751839,2.3164227,49.92575322,36.23097795,-0.366230431,FALSE,77,Finland,5.0186511,1.9248174,58.64800285,68.55727481,-0.41687829,FALSE,15,Finland,11.866308,5.2547985,16.79456402,34.24840047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.92575322,58.64800285,16.79456402,NA,NA,NA,60.90746921,17.92016785,37.85992386,73.81186414,NA,NA,36.23097795,68.55727481,34.24840047,NA,NA,NA,75.81978338,27.45856721,26.35232513,73.89961241,NA,NA,2.1751839,5.0186511,11.866308,NA,NA,NA,-5.1508713,10.211712,3.8784405,1.5618228,NA,NA,2.3164227,1.9248174,5.2547985,NA,NA,NA,-0.5556006,-2.6512455,0.1399005,-1.5101403,NA,NA,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,10,NA,-0.510985329,0.205438535,0.542240474,0.029135723,0.005813038,0.009951297,0.47127469,0.029135723,0.00579656,55.75659791,75.26418278,28.13187985,24.80732171,55.75659791,75.26418278,0.233946994,0.016863075,-0.004995322,119.7300317,163.1538227,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88767514,NA,16.38674128,NA,34.07377703,NA,NA,NA,NA,NA,NA,NA,18.26533865,NA,29.55898894,NA,11.99300351,NA,6.266502222,NA,NA,NA,NA,NA,71.60481827,NA,121.5812919,NA
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,3,1003,5 on 4,0,1,Sinja Leemann,Dump In/Out,FALSE,72,80,NA,NA,NA,NA,NA,NA,NA,740,NA,5,5,22,NA,1,3.03414273,FALSE,14,Switzerland,-5.1508713,-0.5556006,60.90746921,75.81978338,0.254019503,FALSE,26,Switzerland,10.211712,-2.6512455,17.92016785,27.45856721,-0.036055696,FALSE,16,Switzerland,3.8784405,0.1399005,37.85992386,26.35232513,0.768575818,FALSE,22,Switzerland,1.5618228,-1.5101403,73.81186414,73.89961241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.816832857,FALSE,16,Finland,2.1751839,2.3164227,49.92575322,36.23097795,-0.366230431,FALSE,77,Finland,5.0186511,1.9248174,58.64800285,68.55727481,-0.41687829,FALSE,15,Finland,11.866308,5.2547985,16.79456402,34.24840047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.92575322,58.64800285,16.79456402,NA,NA,NA,60.90746921,17.92016785,37.85992386,73.81186414,NA,NA,36.23097795,68.55727481,34.24840047,NA,NA,NA,75.81978338,27.45856721,26.35232513,73.89961241,NA,NA,2.1751839,5.0186511,11.866308,NA,NA,NA,-5.1508713,10.211712,3.8784405,1.5618228,NA,NA,2.3164227,1.9248174,5.2547985,NA,NA,NA,-0.5556006,-2.6512455,0.1399005,-1.5101403,NA,NA,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,10,NA,-0.510985329,0.205438535,0.542240474,0.029135723,0.005813038,0.009951297,0.47127469,0.029135723,0.00579656,55.75659791,75.26418278,28.13187985,24.80732171,55.75659791,75.26418278,0.233946994,0.016863075,-0.004995322,119.7300317,163.1538227,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88767514,NA,16.38674128,NA,34.07377703,NA,NA,NA,NA,NA,NA,NA,18.26533865,NA,29.55898894,NA,11.99300351,NA,6.266502222,NA,NA,NA,NA,NA,71.60481827,NA,121.5812919,NA
